,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
341,0.1468761920928955,0.0350597971739348,0.0,0.0,0.31622776601683794,"(12, 12)",1,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 1}",0.6647230320699709,0.6865889212827988,0.6632653061224489,0.6642335766423357,0.6686131386861314,0.6694865810968494,0.008745562419670967,826,0.6655725747629467,0.6714077315827863,0.6714077315827863,0.6675173168064163,0.6667881881152024,0.6685387085700276,0.0024235551924608957
342,0.1875087261199951,0.02615518062390599,0.0,0.0,0.31622776601683794,"(12, 12)",2,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 2}",0.6793002915451894,0.6676384839650146,0.6647230320699709,0.6773722627737226,0.6832116788321168,0.6744457409568262,0.0070691423586306265,646,0.6735959153902261,0.688183807439825,0.6725018234865062,0.6726212176449143,0.6707983959168793,0.6755402319756703,0.006385576677495017
343,0.07811989784240722,0.009889600337413562,0.0,0.0,0.31622776601683794,"(12, 12)",3,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 3}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,962,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
344,0.22499308586120606,0.10250311614875399,0.0,0.0,0.31622776601683794,"(12, 12)",4,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 4}",0.6676384839650146,0.6690962099125365,0.6676384839650146,0.7182481751824817,0.6788321167883211,0.6802800466744457,0.019428678424383592,505,0.6633843909555069,0.6947483588621444,0.6943836615609045,0.7185563251913962,0.6893911775428363,0.6920927828225576,0.0175732166599215
345,0.1687607765197754,0.08409132265885964,0.0031248092651367187,0.006249618530273437,0.31622776601683794,"(12, 12)",5,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 5}",0.6705539358600583,0.6224489795918368,0.6807580174927114,0.6627737226277373,0.6817518248175183,0.6636522753792299,0.02175875958925989,1062,0.674690007293946,0.6269146608315098,0.6590080233406272,0.6529347429821364,0.7181917608457893,0.6663478390588017,0.030153419651385207
346,0.18437647819519043,0.07553067256045376,0.0,0.0,0.31622776601683794,"(12, 12)",6,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 6}",0.749271137026239,0.673469387755102,0.6705539358600583,0.6613138686131387,0.6934306569343066,0.6896149358226371,0.03162309167848342,338,0.711524434719183,0.6703136396790663,0.711889132020423,0.6715275246080933,0.7243893547211083,0.6979288171495749,0.022536714629933844
347,0.20312538146972656,0.12769952886022018,0.0,0.0,0.31622776601683794,"(12, 12)",7,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 7}",0.6953352769679301,0.7142857142857143,0.6574344023323615,0.6613138686131387,0.6613138686131387,0.6779463243873979,0.022793205941746306,554,0.6772428884026258,0.7330415754923414,0.7093362509117432,0.6649653663871673,0.6693401385344513,0.6907852439456658,0.02622857766683541
348,0.2124941349029541,0.05282727433928073,0.0,0.0,0.31622776601683794,"(12, 12)",8,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 8}",0.7580174927113703,0.7040816326530612,0.6880466472303207,0.7167883211678832,0.710948905109489,0.7155775962660443,0.023305346635402097,66,0.712618526622903,0.7210065645514223,0.7184536834427425,0.7072548304775793,0.7232956616842873,0.7165258533557869,0.00584538576782156
349,0.1718747138977051,0.05676786671346822,0.0031249523162841797,0.006249904632568359,0.31622776601683794,"(12, 12)",9,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 9}",0.7332361516034985,0.685131195335277,0.6909620991253644,0.6627737226277373,0.6817518248175183,0.690781796966161,0.023240649720611097,317,0.7129832239241429,0.6976659372720642,0.7166301969365426,0.6930368209989063,0.6777251184834123,0.6996082595230136,0.014102938047111406
350,0.20624952316284179,0.03337481358613195,0.0,0.0,0.31622776601683794,"(12, 12)",10,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 10}",0.7317784256559767,0.7186588921282799,0.6953352769679301,0.689051094890511,0.7255474452554744,0.7120770128354725,0.016871220663683538,93,0.7013129102844639,0.7359591539022611,0.7315827862873815,0.6981407218374043,0.7426175720014583,0.7219226288625937,0.01848763343322338
351,0.1937567710876465,0.030635833144781664,0.0,0.0,0.31622776601683794,"(12, 12)",11,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12), 'pca__n_components': 11}",0.7376093294460642,0.7186588921282799,0.7099125364431487,0.6905109489051094,0.6846715328467153,0.7082847141190198,0.019201547418939622,122,0.7082421590080233,0.7235594456601021,0.7188183807439825,0.7203791469194313,0.7218374043018593,0.7185673073266797,0.005395729195207903
352,0.17812108993530273,0.03216409694785642,0.0,0.0,0.31622776601683794,"(12, 12, 12)",1,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 1}",0.6690962099125365,0.6720116618075802,0.6618075801749271,0.6788321167883211,0.67007299270073,0.6703617269544924,0.00546462201269755,798,0.6728665207877462,0.6710430342815463,0.674690007293946,0.6718920889537003,0.6744440393729493,0.6729871381379776,0.0014153123779974985
353,0.18124332427978515,0.05096804656075037,0.0,0.0,0.31622776601683794,"(12, 12, 12)",2,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 2}",0.7011661807580175,0.6690962099125365,0.6661807580174927,0.6963503649635037,0.6934306569343066,0.6852392065344224,0.014617743993662271,412,0.6816192560175055,0.687089715536105,0.687819110138585,0.6901203062340503,0.6824644549763034,0.6858225685805098,0.003255983784355237
354,0.11250772476196289,0.025008520436637448,0.0,0.0,0.31622776601683794,"(12, 12, 12)",3,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 3}",0.6559766763848397,0.6355685131195336,0.6603498542274052,0.67007299270073,0.6715328467153284,0.6586931155192532,0.012956015197211675,1144,0.6549963530269876,0.6633843909555069,0.6531728665207878,0.6609551585854904,0.6675173168064163,0.6600052171790378,0.005301369266706753
355,0.1499941825866699,0.062174545673172564,0.0,0.0,0.31622776601683794,"(12, 12, 12)",4,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 4}",0.6720116618075802,0.6720116618075802,0.6647230320699709,0.6656934306569343,0.6846715328467153,0.6718203033838973,0.007113216003003096,734,0.675054704595186,0.687819110138585,0.6652078774617067,0.6649653663871673,0.6904848705796574,0.6767063858324606,0.010827137818549078
356,0.24062848091125488,0.13096564069023078,0.003122901916503906,0.006245803833007812,0.31622776601683794,"(12, 12, 12)",5,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 5}",0.7419825072886297,0.6880466472303207,0.6588921282798834,0.6642335766423357,0.6846715328467153,0.6875729288214703,0.02945532745910145,367,0.7180889861415025,0.6973012399708242,0.6768781911013858,0.6660590594239884,0.7218374043018593,0.6960329761879119,0.021996754561823123
357,0.34687557220458987,0.14369953316428286,0.0,0.0,0.31622776601683794,"(12, 12, 12)",6,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 6}",0.6647230320699709,0.7201166180758017,0.6953352769679301,0.7167883211678832,0.6788321167883211,0.6951575262543758,0.0213724951303642,278,0.6652078774617067,0.7312180889861415,0.7337709700948213,0.7214728399562523,0.7324097703244623,0.7168159093646768,0.026165402046510466
358,0.2656233310699463,0.10959605718747391,0.0,0.0,0.31622776601683794,"(12, 12, 12)",7,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 7}",0.6807580174927114,0.6705539358600583,0.6749271137026239,0.7328467153284671,0.7065693430656934,0.6931155192532089,0.02345703949555611,290,0.6794310722100656,0.6911013858497447,0.7370532458059811,0.7214728399562523,0.7211082756106453,0.7100333638865379,0.021347174752760607
359,0.20312628746032715,0.0648068535632772,0.0,0.0,0.31622776601683794,"(12, 12, 12)",8,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 8}",0.7565597667638484,0.7026239067055393,0.6938775510204082,0.6510948905109489,0.6686131386861314,0.6945740956826137,0.035977649024118805,279,0.7082421590080233,0.7228300510576222,0.7242888402625821,0.6551221290557784,0.7141815530441122,0.7049329464856238,0.025583440424569382
360,0.17500872611999513,0.04678583398375528,0.0,0.0,0.31622776601683794,"(12, 12, 12)",9,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 9}",0.7128279883381924,0.6836734693877551,0.6924198250728864,0.7036496350364964,0.7094890510948905,0.7004084014002334,0.010874690778767834,216,0.6980306345733042,0.712253829321663,0.7137126185266229,0.7138169886985053,0.7298578199052133,0.7135343782050617,0.010085358290943532
361,0.26250400543212893,0.07553301549981009,0.0,0.0,0.31622776601683794,"(12, 12, 12)",10,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 10}",0.7434402332361516,0.7346938775510204,0.7040816326530612,0.7182481751824817,0.7094890510948905,0.7219953325554259,0.01491902252233174,33,0.6998541210795041,0.7268417213712619,0.7301239970824216,0.7247539190667153,0.7506379876048123,0.7264423492409431,0.01617978750157281
362,0.3218782901763916,0.050973972008386645,0.0,0.0,0.31622776601683794,"(12, 12, 12)",11,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'pca__n_components': 11}",0.7448979591836735,0.7317784256559767,0.6953352769679301,0.7021897810218978,0.6992700729927007,0.7147024504084014,0.019868294978823836,80,0.7195477753464624,0.7330415754923414,0.7414296134208607,0.7280349981771783,0.7294932555596063,0.7303094435992898,0.00711021082696996
363,0.10311646461486816,0.025377191407795725,0.0031280040740966795,0.006256008148193359,0.31622776601683794,"(18,)",1,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 1}",0.6676384839650146,0.6282798833819242,0.6749271137026239,0.6510948905109489,0.6510948905109489,0.6546091015169195,0.016132180541927086,1191,0.6597374179431073,0.6491611962071481,0.6626549963530269,0.6642362376959533,0.6434560699963544,0.655849183639118,0.008125251628158251
364,0.11876440048217773,0.046975688224926836,0.0,0.0,0.31622776601683794,"(18,)",2,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 2}",0.685131195335277,0.6690962099125365,0.6574344023323615,0.6627737226277373,0.67007299270073,0.6689031505250875,0.009317227521360926,855,0.6735959153902261,0.6907366885485048,0.6663019693654267,0.6646008020415604,0.6671527524608093,0.6724776255613054,0.009624773296647274
365,0.0593754768371582,0.006229509950476992,0.0,0.0,0.31622776601683794,"(18,)",3,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 3}",0.6603498542274052,0.6705539358600583,0.6676384839650146,0.6671532846715329,0.6671532846715329,0.6665694282380397,0.003359046306353587,932,0.6677607585703865,0.6637490882567469,0.6703136396790663,0.6653299307327744,0.6653299307327744,0.6664966695943496,0.002299519250448782
366,0.10937514305114746,0.02962773339390258,0.003124523162841797,0.006249046325683594,0.31622776601683794,"(18,)",4,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 4}",0.6807580174927114,0.6720116618075802,0.6618075801749271,0.67007299270073,0.6642335766423357,0.6697782963827305,0.0066330778224851245,819,0.6717724288840262,0.6914660831509847,0.6692195477753464,0.6711629602624863,0.6675173168064163,0.6742276673758519,0.00874864184746974
367,0.109375,0.05762031685480149,0.0,0.0,0.31622776601683794,"(18,)",5,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 5}",0.6720116618075802,0.6807580174927114,0.6720116618075802,0.6656934306569343,0.6656934306569343,0.6712368728121354,0.005537365755627849,758,0.6757840991976659,0.7013129102844639,0.6768781911013858,0.6649653663871673,0.6649653663871673,0.6767811866715701,0.01328183929052026
368,0.1343752384185791,0.02338278326232351,0.003118562698364258,0.006237125396728516,0.31622776601683794,"(18,)",6,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 6}",0.6282798833819242,0.685131195335277,0.6632653061224489,0.6832116788321168,0.6613138686131387,0.6642357059509918,0.02049241795408682,1040,0.6349380014587892,0.6725018234865062,0.6732312180889861,0.6737149106817353,0.7127232956616842,0.6734218498755402,0.024603166070712845
369,0.10937919616699218,0.03826794494792337,0.0062449932098388675,0.007648525073725722,0.31622776601683794,"(18,)",7,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 7}",0.6909620991253644,0.6705539358600583,0.6705539358600583,0.6978102189781021,0.7036496350364964,0.6866977829638273,0.013785780209453927,377,0.6830780452224654,0.6859956236323851,0.7045951859956237,0.7109004739336493,0.7225665329930733,0.7014271723554393,0.014976484793956784
370,0.18749556541442872,0.07593876196036162,0.0,0.0,0.31622776601683794,"(18,)",8,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 8}",0.7638483965014577,0.7040816326530612,0.6967930029154519,0.6715328467153284,0.7153284671532847,0.7103267211201867,0.030388078205920266,107,0.7148067104303428,0.7045951859956237,0.7228300510576222,0.6693401385344513,0.7386073641997812,0.7100358900435643,0.023188470713286228
371,0.14686427116394044,0.037741922057918806,0.0,0.0,0.31622776601683794,"(18,)",9,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 9}",0.6749271137026239,0.6967930029154519,0.706997084548105,0.7197080291970803,0.6861313868613139,0.6969078179696616,0.015625131347763384,249,0.6805251641137856,0.7013129102844639,0.7213712618526623,0.7127232956616842,0.7258476121035363,0.7083560488032264,0.016239380193376177
372,0.1843879222869873,0.08173533047493498,0.0,0.0,0.31622776601683794,"(18,)",10,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 10}",0.7580174927113703,0.7463556851311953,0.6982507288629738,0.7065693430656934,0.6875912408759124,0.719369894982497,0.027720588669100737,56,0.7166301969365426,0.7461706783369803,0.7370532458059811,0.7287641268683923,0.6817353262850894,0.7220707148465971,0.022390306135547346
373,0.09376044273376465,0.03276428287583075,0.0,0.0,0.31622776601683794,"(18,)",11,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,), 'pca__n_components': 11}",0.706997084548105,0.7084548104956269,0.6865889212827988,0.689051094890511,0.7007299270072993,0.6983663943990666,0.00902704660503022,243,0.7020423048869439,0.7180889861415025,0.6965718453683443,0.7145461173897193,0.7072548304775793,0.7077008168528178,0.00788471773024169
374,0.11248960494995117,0.011674257386470115,0.0,0.0,0.31622776601683794,"(18, 18)",1,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 1}",0.6647230320699709,0.6836734693877551,0.6632653061224489,0.6642335766423357,0.6686131386861314,0.6689031505250875,0.00760850697207097,855,0.6761487964989059,0.6692195477753464,0.674690007293946,0.6667881881152024,0.6660590594239884,0.6705811198214778,0.004112693021600362
375,0.16250190734863282,0.08926340048357859,0.0,0.0,0.31622776601683794,"(18, 18)",2,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 2}",0.6720116618075802,0.6690962099125365,0.6632653061224489,0.7007299270072993,0.6715328467153284,0.6753208868144691,0.013073173984928048,624,0.6717724288840262,0.6929248723559446,0.6735959153902261,0.6919431279620853,0.6700692672256653,0.6800611223635895,0.010168545921736752
376,0.0968825340270996,0.015320864945950039,0.0,0.0,0.31622776601683794,"(18, 18)",3,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 3}",0.6763848396501457,0.6763848396501457,0.6690962099125365,0.6832116788321168,0.6773722627737226,0.676487747957993,0.004486452153909154,583,0.6761487964989059,0.6721371261852662,0.6772428884026258,0.6693401385344513,0.6715275246080933,0.6732792948458686,0.002960888862519077
377,0.19686808586120605,0.1062657716700365,0.0,0.0,0.31622776601683794,"(18, 18)",4,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 4}",0.6953352769679301,0.6661807580174927,0.6661807580174927,0.724087591240876,0.6875912408759124,0.6878646441073513,0.021483955402288726,362,0.6776075857038658,0.6907366885485048,0.6907366885485048,0.7294932555596063,0.6923076923076923,0.6961763821336348,0.01748691824937698
378,0.24687471389770507,0.09851442135808916,0.0,0.0,0.31622776601683794,"(18, 18)",5,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 5}",0.6545189504373178,0.6807580174927114,0.6705539358600583,0.7051094890510949,0.708029197080292,0.6837806301050176,0.020410463035508093,449,0.6520787746170679,0.6962071480671043,0.6929248723559446,0.7141815530441122,0.7229310973386803,0.6956646890845819,0.02446983476608949
379,0.20001325607299805,0.10335083673900895,0.0031191825866699217,0.006238365173339843,0.31622776601683794,"(18, 18)",6,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 6}",0.6938775510204082,0.673469387755102,0.6807580174927114,0.6715328467153284,0.691970802919708,0.6823220536756126,0.009206437733546865,476,0.6827133479212254,0.6849015317286652,0.7206418672501823,0.6707983959168793,0.7294932555596063,0.6977096796753116,0.023018413222420153
380,0.22188720703125,0.10569272722420679,0.0,0.0,0.31622776601683794,"(18, 18)",7,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 7}",0.673469387755102,0.7128279883381924,0.6778425655976676,0.7197080291970803,0.6656934306569343,0.6899066511085181,0.02197623454640039,334,0.6695842450765864,0.7345003646973013,0.7086068563092633,0.7196500182282173,0.6649653663871673,0.6994613701397071,0.027573789893516484
381,0.2531247615814209,0.07221749870812728,0.0,0.0,0.31622776601683794,"(18, 18)",8,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 8}",0.7463556851311953,0.7201166180758017,0.706997084548105,0.6642335766423357,0.708029197080292,0.7091598599766628,0.026559440367467563,114,0.7180889861415025,0.7417943107221007,0.7436177972283005,0.6660590594239884,0.7513671162960263,0.7241854539623835,0.031120331715240597
382,0.30313658714294434,0.08706874835496169,0.0031183719635009765,0.006236743927001953,0.31622776601683794,"(18, 18)",9,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 9}",0.7667638483965015,0.7201166180758017,0.6880466472303207,0.7138686131386861,0.7167883211678832,0.721120186697783,0.02550040084823416,41,0.7195477753464624,0.7283005105762217,0.7436177972283005,0.7269413051403573,0.7462632154575283,0.7329341207497742,0.010279923484654738
383,0.23125038146972657,0.02297041819116905,0.0,0.0,0.31622776601683794,"(18, 18)",10,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 10}",0.760932944606414,0.7288629737609329,0.7128279883381924,0.7255474452554744,0.7065693430656934,0.7269544924154026,0.018845139791194943,18,0.725382932166302,0.7490882567469,0.7469000729394603,0.7360554137805323,0.7510025519504192,0.7416858455167228,0.00965682788140693
384,0.253127908706665,0.1014624643735632,0.0031309604644775392,0.006261920928955079,0.31622776601683794,"(18, 18)",11,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'pca__n_components': 11}",0.6384839650145773,0.7084548104956269,0.7026239067055393,0.7328467153284671,0.7051094890510949,0.6974912485414235,0.0314242651142109,245,0.6546316557257477,0.7319474835886215,0.7363238512035011,0.7448049580751003,0.7444403937294932,0.7224296684644929,0.034250060618617836
385,0.13437509536743164,0.035077418071835974,0.0,0.0,0.31622776601683794,"(18, 18, 18)",1,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 1}",0.6720116618075802,0.6647230320699709,0.6603498542274052,0.6627737226277373,0.6656934306569343,0.6651108518086347,0.0039057974996518693,962,0.6710430342815463,0.6652078774617067,0.674325309992706,0.6649653663871673,0.6649653663871673,0.6681013909020587,0.0038841254913945457
386,0.2187530517578125,0.07124327449439508,0.0,0.0,0.31622776601683794,"(18, 18, 18)",2,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 2}",0.6661807580174927,0.6705539358600583,0.6705539358600583,0.6978102189781021,0.6846715328467153,0.6779463243873979,0.011724212069539077,554,0.6659372720641867,0.700583515681984,0.6954777534646244,0.6893911775428363,0.6861100984323734,0.687499963437201,0.011876721330708094
387,0.2406235694885254,0.0818706411535216,0.0,0.0,0.31622776601683794,"(18, 18, 18)",3,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 3}",0.6647230320699709,0.6676384839650146,0.6516034985422741,0.6992700729927007,0.6788321167883211,0.6724037339556592,0.015981909173070973,717,0.6659372720641867,0.6885485047410649,0.6856309263311452,0.6893911775428363,0.6802770689026614,0.681956989916379,0.008621676366059528
388,0.23125734329223632,0.0869413013220952,0.0,0.0,0.31622776601683794,"(18, 18, 18)",4,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 4}",0.673469387755102,0.6632653061224489,0.6545189504373178,0.7226277372262774,0.6934306569343066,0.6814469078179697,0.024322173228277844,488,0.6725018234865062,0.6735959153902261,0.6790663749088257,0.7269413051403573,0.7021509296390813,0.6908512697129994,0.02099288520790748
389,0.23126296997070311,0.12200340554621707,0.0031191349029541016,0.006238269805908204,0.31622776601683794,"(18, 18, 18)",5,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 5}",0.6647230320699709,0.6793002915451894,0.6938775510204082,0.6934306569343066,0.7094890510948905,0.6881563593932322,0.015120498471438603,359,0.6652078774617067,0.6827133479212254,0.7363238512035011,0.6846518410499454,0.7178271965001822,0.6973448228273121,0.02587225303751779
390,0.22499160766601561,0.045931541467276495,0.0,0.0,0.31622776601683794,"(18, 18, 18)",6,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 6}",0.6793002915451894,0.673469387755102,0.6632653061224489,0.7036496350364964,0.6817518248175183,0.6802800466744457,0.013303133938180455,505,0.6794310722100656,0.7016776075857039,0.6845368344274252,0.6977761574917973,0.7225665329930733,0.6971976409416131,0.015099221519880728
391,0.20313644409179688,0.11003084640132314,0.0,0.0,0.31622776601683794,"(18, 18, 18)",7,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 7}",0.6632653061224489,0.6749271137026239,0.6938775510204082,0.6642335766423357,0.6978102189781021,0.6788214702450408,0.014539639208809579,535,0.6681254558716265,0.6648431801604668,0.7315827862873815,0.6646008020415604,0.7382427998541743,0.6934790048430418,0.03391890034154205
392,0.17812933921813964,0.07029394918442852,0.0,0.0,0.31622776601683794,"(18, 18, 18)",8,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 8}",0.6486880466472303,0.6924198250728864,0.6574344023323615,0.6642335766423357,0.7153284671532847,0.67561260210035,0.02467379320904967,609,0.6601021152443471,0.6834427425237053,0.6947483588621444,0.6759022967553773,0.7415238789646372,0.6911438784700422,0.027591089507017767
393,0.2031327724456787,0.06403882891681113,0.0031250476837158202,0.0062500953674316405,0.31622776601683794,"(18, 18, 18)",9,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 9}",0.6938775510204082,0.7113702623906706,0.6924198250728864,0.727007299270073,0.7021897810218978,0.70536756126021,0.012758137664633174,168,0.6841721371261853,0.7272064186725018,0.7341356673960613,0.7389719285453883,0.7251184834123223,0.7219209270304918,0.019509323221534314
394,0.13125452995300294,0.0076594713868393645,0.0,0.0,0.31622776601683794,"(18, 18, 18)",10,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 10}",0.7040816326530612,0.6574344023323615,0.6690962099125365,0.6861313868613139,0.67007299270073,0.677362893815636,0.01618627355183012,562,0.675054704595186,0.6787016776075857,0.6663019693654267,0.6828290193219103,0.6791833758658403,0.6764141493511898,0.0056241662824564175
395,0.30937747955322265,0.049818150411282715,0.006247901916503906,0.007652086209534356,0.31622776601683794,"(18, 18, 18)",11,"{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'pca__n_components': 11}",0.760932944606414,0.7201166180758017,0.6967930029154519,0.7357664233576642,0.7226277372262774,0.7272462077012836,0.021014756355942844,16,0.7293946024799417,0.7432530999270606,0.7396061269146609,0.7477214728399563,0.7502734232592052,0.742049745084165,0.0073125829285133484
396,0.07500591278076171,0.02295916368137559,0.0,0.0,0.1,"(6,)",1,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 1}",0.6778425655976676,0.6486880466472303,0.6647230320699709,0.6408759124087591,0.6583941605839416,0.6581096849474912,0.012798582300317145,1154,0.6641137855579868,0.6721371261852662,0.6666666666666666,0.6529347429821364,0.6460080204156033,0.6603720683615318,0.009525530779846325
397,0.11875109672546387,0.023385158565061567,0.0,0.0,0.1,"(6,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 2}",0.6967930029154519,0.6705539358600583,0.6778425655976676,0.6773722627737226,0.6715328467153284,0.6788214702450408,0.009462464197975569,535,0.6768781911013858,0.6921954777534646,0.6918307804522247,0.6780896828290193,0.6784542471746263,0.683489675862144,0.0069798597395677705
398,0.1812363624572754,0.0124905003233227,0.0,0.0,0.1,"(6,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 3}",0.6107871720116618,0.607871720116618,0.6107871720116618,0.6145985401459854,0.6058394160583942,0.6099766627771295,0.002972974002880067,1244,0.6064916119620715,0.6094091903719913,0.6075857038657914,0.6172074371126504,0.6128326649653664,0.6107053216555741,0.0038979588457190525
399,0.09063305854797363,0.06434847496210058,0.0,0.0,0.1,"(6,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 4}",0.33527696793002915,0.3323615160349854,0.33527696793002915,0.6802919708029197,0.33284671532846716,0.4031505250875146,0.13850017031306905,1268,0.3336980306345733,0.33698030634573306,0.33406272793581326,0.6817353262850894,0.33649289099526064,0.4045938564392939,0.13857675574457617
